DIVISION,DISTRICT,UPAZILA_THANA,EIIN,NAME,EDU_LEVEL,MOBILE,EMAIL,MANAGEMENT,MPO,STUD_TYPE
Rangpur,Rangpur,Mitha Pukur,127623,KESHOBPUR NEZAMIA DAKHIL MADRASAH,Dakhil,01796935183,keshobpurndm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Rangpur Sadar,127473,UTTAM BARAGHARIA MOJADDADIA AL FESANI DAKHIL MADRASAH,Dakhil,01761549688,ubmadm yahoo@.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Kurigram Sadar,122302,KURIGRAM KAMIL MADRASA,Kamil,01716263318,kkm.122302@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Thakurgaon Sadar,129265,AKHANAGAR BOLITAPUKUR DAKHIK MADRASAH,Dakhil,01744377795,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Rangpur Sadar,127449,UTTAR CHANDANPAT GIRLS DAKHIL MADRASHA,Dakhil,01720335296,,PRIVATE,NO,GIRLS
Rangpur,Thakurgaon,Pirganj,128960,BOROBARI  BOLDIARA  DAKHIL MADRASHA,Dakhil,01718788243,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Kurigram,Phulbari,122219,BARALAI DEMUKHI DAKHIL MADRASHA,Dakhil,01721013233,nurulislambaravita@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Chirirbandar,120362,PATAIKURI DARUNAJAT LAKIL MADRASA,Dakhil,01736692912,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Dinajpur,Dinajpur Sadar,120786,BHATINA ALIM MADRASAH,Dakhil,01735373745,bhatinamadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gaibandha Sadar,121175,NUTAN BANDAR GIRLS DAKHIL MADRASHA,Dakhil,01724552221,nbgdm@gmail.com,PRIVATE,YES,GIRLS
Rangpur,Dinajpur,Birampur,120004,BHABANIPUR DAKHIL MADRASHA,Dakhil,01714600737,bhabanipurmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Nilphamari,Domar Upazila,124887,BAMUNIA GHANA PARA DARUSSUNNAT DAKHIL MADRASHA,Dakhil,01718910863,bgpddm.14852@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Fulchhari,121089,TENGRA KANDI M A SABUR DAKHIL MADRASHA,Dakhil,01719737165,tangrakandidm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Ranisankail,129064,LAXMIR HAT NURALA DAKHIL MADRASHA,Dakhil,01710629043,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Nilphamari,Domar Upazila,124884,JORABARI SIDDIKIA DAKHIL MADRASHA,Dakhil,01722721702,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Birampur,119999,KHANPUR KARAMOTIA DAKHIL MADRASAH,Dakhil,01717975876,khanpurmadrasha@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121321,PUNTAIR AGPARA MOHILA DHAKIL MADRASHA,Dakhil,01704298169,ashrafulalam.pamdm@gmail.com,PRIVATE,YES,GIRLS
Rangpur,Panchagarh,Panchagarh Sadar,126128,HARIVASA DARUS SUNNAH DAKHIL MADRASHA,Dakhil,01722468968,haribhasadsdmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Chirirbandar,120351,NANDERAI DARUL HUDA KAMIL MADRASAH,Kamil,01747614220,nanderaimadrashah2004@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121294,PONDITPUR SIRAJUL ULUM HAMIDIA DAKHIL MADRASHA ,Dakhil,01725088985,ponditpursudm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Pirganj,127891,PIRERHAT RAHMANIA FAZIL MADRASAH,Fazil,01717590294,ph.fazilmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Parbatipur,121027,GURGURI MOHIUL ULUM DIMUKHI DAKHIL MADRASA,Dakhil,01701572677,gmdm121027@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Rangpur Sadar,127479,KELLABOND ADARSHA DAKHIL MADRASAH,Dakhil,01705991540,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Dinajpur,Fulbari,120447,LALPUR GIRLS DHAKIL MADRASHA,Dakhil,01725302383,,PRIVATE,NO,GIRLS
Rangpur,Nilphamari,Jaldhaka Upazila,124972,PASDHIM GOLNA DARUSSALAM BALIKA DAKHIL MADRASHA,Dakhil,01739729273,,PRIVATE,NO,GIRLS
Rangpur,Gaibandha,Gobindaganj,121312,JAGANNATHPUR DAKHIL MADRASHA,Dakhil,01753434231,jagnnathpurdakhilmadrasa@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Parbatipur,121018,JAHANABAD DARUL ULUM ALIM MADRASHA,Alim,01714550958,jahanabaddua@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Ghoraghat,120489,BALAHAR DAKHIL MADRASHA,Dakhil,01712544276,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Pirganj,128952,LOHAGAR  DAKHIL MADRASHA,Dakhil,01828989612,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Dinajpur,Birganj,120117,BAHADUR HAT ISLAMIA DAKHIL MADRASHA,Dakhil,01713792716,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Gaibandha,Sadullapur,121533,BASANIA PARA  AYEN MALLIK  DAKHIL MADRASAH,Dakhil,01748972651,basniaparaamdm121533@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Gaibandha,Saghata,131596,GASABARI PURBO PARA DAKHIL MADRASHA,Dakhil,01729660399,m131596@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Mitha Pukur,127646,RAMRAYER PARA ISLAMIA DAKHIL MADRASHA,Dakhil,01714551106,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Nilphamari,Kishoreganj Upazila,125032,RANACHANDI BASUNIA PARA BALIKA DAKHIL MADRASHA,Dakhil,01710048450,ranocyhandibalikadm@gmail.com,PRIVATE,YES,GIRLS
Rangpur,Kurigram,Rajarhat,122520,RAJMALLI TALUAPARA HAMEDAIA ALIM MADRASHA,Alim,01718938169,m.122520@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Rangpur Sadar,127448,BABUKHAN KERAMOTIA BALIKA DAKHIL MADRASHA,Dakhil,01718733715,babukhamadrasah@gmail.com,PRIVATE,YES,GIRLS
Rangpur,Gaibandha,Saghata,121588,KANAIPARA DAKHIL MADRASHA,Dakhil,01727178759,kanaiparadm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Kaunia,127354,ALHAJ ABDUR RAHMAN DAKHIL MADRASAHA,Dakhil,01718057336,alhazabdurrahmandmad@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121330,GOLAPBAG MOHILA DAKHIL MADRASHA,Dakhil,01735963659,golapbagmdm@gmail.com,PRIVATE,YES,GIRLS
Rangpur,Gaibandha,Sadullapur,121523,DHAPERHAT NAYEABIA DE MUKHI DAKHIL MADRASHA,Dakhil,01740632019,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Saghata,121602,ULASONATALA AFZALUR RABBI DAKHIL MADRASHA,Dakhil,01761531641,mm121602m@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Nilphamari,Nilphamari Sadar Upaz,125147,PANCHAPUKUR SENIOR ALIM MADRASHA,Alim,01738616815,pam125147@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121318,BAHADURPUR D.U GIRLS DAKHIL MADRASAH,Dakhil,01718500434,,PRIVATE,YES,GIRLS
Rangpur,Nilphamari,Saidpur Upazila,125233,HUKLI PARA EKRAMIA DAKHIL MADRASHA,Dakhil,01755347361,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Sadullapur,121516,DAKKIN HAT BAMONI N.I. DHAKHIL MADRASHA,Dakhil,01728657429,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Lalmonirhat,Kaliganj,122880,GORAL DAKHIL MADRASHA,Dakhil,01718840864,gdmsup@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Bhurungamari,122110,KAMAT ANGARIA DAKHIL MADRASHA,Dakhil,01718527449,kamatangaria@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Pirgachha,127767,RAHAMAT CHAR DAKHIL MADRASHA,Dakhil,01721943734,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Nilphamari,Dimla Upazila,124801,KHALISHA CHANI BAPARI TOLA ALIM MADRASAH,Alim,01787927180,m124801@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Lalmonirhat,Lalmonirhat Sadar,122969,KESHAMET HARATE D.S.I DAKHIL MADRASHA,Dakhil,01713767735,kismatharatidsidmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Nilphamari,Kishoreganj Upazila,131575,DAKKHIN BOROVITA BAYTUL ULUM DAKHIL MADRASHA,Dakhil,01713770150,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121281,RAKHAL  BURUZE MUNSHIRHAT KERAMOTIA ALIM MADRASHA,Alim,01716197846,rakhalburuzmkam@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Panchagarh,Tentulia,126187,MAJHIPARA (SHALBAHANROAD)DAKHIL MADRASHA,Dakhil,01729346111,mdm126187@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Pirganj,127917,PATGRAM  MAZAR SHARIF DAKHIL MADRASA,Dakhil,01727967377,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Biral,120190,OKRA RAHAMANIA DAKIL MADRASHA,Dakhil,01719749944,ordm120190@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Dinajpur Sadar,120815,MOHISHKOTA DAHIL MADRASAH,Dakhil,01731520026,tazhaque@yahoo.com,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Gaibandha,Sundarganj,121727,UTTAR SREEPUR A.SATTAR DAKHIL MADRASHA,Dakhil,01764952958,usasdm121727@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Nawabganj,120917,BINODNAGAR  DAKHIL MADRASA,Dakhil,01724545236,mmm120917@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Dinajpur Sadar,120785,RANIPUR NURUL HUDA  ALIM MADRASAH,Alim,01719204075,ranipurmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Khansama,120685,GOAL DIHI BHULLAR HAT DAKHIL MADRASHA,Dakhil,01724676044,dakhilgoaldihi@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Saghata,121599,JUMAR BARI JANGAILA DAKHIL MADRASAH,Dakhil,01723214601,m121599m@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Rajarhat,122522,BURIR HAT-A SAMAD MONDAL DAKHIL MADRASHA,Dakhil,01723909945,burirhatmadrasha122522@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Sadullapur,121497,EDILPUR DIMUKHI DAKHIL MADRASHA,Dakhil,01761880873,73@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Chirirbandar,120379,UTTAR SUKDEBPUR DARUS SUNNAH DAKIL MADRASHA,Dakhil,01713705642,usdsdm@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Dinajpur,Chirirbandar,120359,PIRGANJ D.S. ALIM MADRASAH,Alim,01716264741,pdsam.edu.bd@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Kurigram Sadar,122318,UTSHAHIPUR KERAMOTEA BALIKA DHAKHIL MADRASA,Dakhil,01734023279,utshahipurdakhilmadrasha@gmail.com,PRIVATE,YES,GIRLS
Rangpur,Thakurgaon,Thakurgaon Sadar,129253,BHER BHERI ALIM  MADRASAH,Alim,01721832884,bbalimmadrasha1966@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Khansama,120681,DAKSHIN BALAPARA ALIM MADRASHA,Dakhil,01719670566,dbambd@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Baliadangi,128758,DHONTOLA ISLAMIA DHAKIL MADRASHA,Dakhil,01723562656,m128758m@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Kurigram Sadar,122313,PANCHGACHI MANDALPARA QISMATIA DAKHIL MADRASAH,Dakhil,01724388130,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Ulipur,122670,PANCHPIR KERAMOTIA ALIM MADRASAH,Alim,01716357926,1-pkam.122670@gmail.1com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Khansama,120689,JOAR DAKHIL MADRASHA,Dakhil,01719858927,joardmadrasha@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121298,FULPUKURIA M.U. ALIM MADRASAH,Alim,01744802121,fulpukuriamadrasah@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Badarganj,127218,BANGLARHAT  MADINATUL  ULUM  DAKHIL MADRASAH,Dakhil,01718699103,banglarhatdm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Khansama,120690,BHER BHERI BOHUMUKHI GIRL'S DA. M.,Dakhil,01716510442,,PRIVATE,NO,GIRLS
Rangpur,Gaibandha,Sundarganj,121707,MORUADAHA H.M.K. DAKHIL MADRASHA,Dakhil,01738596200,mmd121707@gmail.com  ,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Pirganj,127915,ARAJI GANJA RAMPUR GIRLS DAKHIL MADRASAH,Dakhil,01724086756,,PRIVATE,YES,GIRLS
Rangpur,Dinajpur,Chirirbandar,120369,PURAN BINNAKURI DARUS  SALAM ALIM MADRASAH,Alim,01715842501,puranbinnakuri@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121279,CHOTO NARICHAGARI HAMMADIA  FAZIL MADRASHA,Fazil,01710640055,chotonarichagarihfm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Fulbari,120448,KHAYER BARI DAKHIL MADRASA,Dakhil,01718676258,khayerbari120448@gmail.com ,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Rangpur Sadar,135044,MAHIGANJ BIRBHADRA GIRLS DAKHIL MADRASAH,Dakhil,01725229580,,PRIVATE,NO,GIRLS
Rangpur,Rangpur,Gangachara,127281,KACHUA AHAMADIA ALIM MADRASA,Dakhil,01738694753,m127281@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Thakurgaon Sadar,129250,BHELAJAN  ANSARIA  FAZIL   MADRASHA,Fazil,01733106206,bhelajanansariafazilmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Dinajpur Sadar,131694,KHANPUR BAZAR DAKHIL MADRASHA,Dakhil,01739298883,khanpurmadrasah83@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Saghata,121606,THAIKARER PARA DAKHIL MADRASAH,Dakhil,01716048707,m121606m@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Thakurgaon Sadar,129300,CHAK HLDI ADARSHA DAKHIL MADRASHA,Dakhil,01719582664,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Dinajpur,Ghoraghat,120497,OSMANPUR  DAKHIL MADRASHA,Dakhil,01717546410,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Nilphamari,Nilphamari Sadar Upaz,125167,DAKHIN RAMKALA BL- DHAHIL MADRASHA,Dakhil,01728866768,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Saghata,121586,SUZAL PUR ADARSHA MOHILA DAKHIL MADRASAH,Dakhil,01734141844,,PRIVATE,NO,GIRLS
Rangpur,Gaibandha,Gobindaganj,121337,KAZLA MOHILA DAKHIL MADRASHA,Dakhil,01745497576,kagla.m.dm@gmail.com,PRIVATE,NO,GIRLS
Rangpur,Kurigram,Phulbari,122225,ANANTAPUR DAKHIL MADRASA,Dakhil,01725087143,anantapurdakhilmadrasa@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Khansama,120675,BASULI DAKHIL MADRASHA,Dakhil,01717289765,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Pirganj,128963,THUMUNIA  HAJEEPARA DAKHIL MADRASHA,Dakhil,01735399636,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Rangpur,Pirganj,127883,MADARGONJ ISLAMIA FAZIL MADRASAH,Fazil,01718192084,madrasha127883@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Nageshwari,122439,KOCHA KATA BAZAR DEMUKHY DAKHIL MADRASH,Dakhil,01719709366,kochakatadm1979@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121323,BOGDOHO ISLMIA B.L. DAKHIL MADRASAH,Dakhil,01719257699,bogdah madrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Lalmonirhat,Patgram,131719,M.S.I.TRAST KHANKA SHARIF DAKHIL MADRASHA,Dakhil,01780653823,reyadjubo10@gmail.com,,NO,CO-EDUCATION JOINT
Rangpur,Gaibandha,Sadullapur,121495,TARAF BAZIT DAKHIL MADRASA,Dakhil,01719120353,tddmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Kaharole,120591,HATIARI DARUL ULUM DAKIL MADRASHA,Dakhil,01715650994,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Birampur,120002,DAKHIN SHAHABAJPUR DAKHIL MADRASAH,Dakhil,01714600747,dakhinshahabajpurmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Badarganj,127221,MADUPUR SALEHIA DARUSSUNNAT DAKHIL  MADRASAH,Dakhil,01706725267,super_msdsdm@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Nageshwari,122418,WEST PAIRA DANGA SENIOR (ALIM) MADRASAH,Alim,01721518181,pairadangaalim14564@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Ranisankail,129059,CHAPOR PARBATIPUR DAKHIL MADRASAH,Dakhil,01724859178,mmc129059@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Nilphamari,Kishoreganj Upazila,125045,DALIRAM ISLAMIA DAKHIL MADRASHA,Dakhil,01752068127,didmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Thakurgaon Sadar,129246,SALANDAR ISLAMIA KAMIL MADRASHA,Kamil,01811638314,skmtkg@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Lalmonirhat,Hatibandha,122811,PATIKABARI JAHARIA DAKHIL MADRASHA,Dakhil,01724675135,                                                 mjahoria122811@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Sundarganj,121744,PANCHGACHI SANTIRAM BALIKA DAKHIL MADRASAH,Dakhil,01720376803,m121744santiram@gmail.com,PRIVATE,NO,GIRLS
Rangpur,Gaibandha,Sundarganj,121713,NAZIMABAD ALIM  MADRASHA,Alim,01722399612,"nbam121713@gmail.com,nazimabad.madrasah121713@gmail.com",PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Mitha Pukur,127643,BATASON ISLAMIA DAKHIL MADRASHA,Dakhil,01734089352,batasonmadrasah@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Rangpur Sadar,127450,DHAP-SATGARA BAITUL MUKERRAMKAMIL MADRSHA,Kamil,01556335962,satgara_model@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Nilphamari,Nilphamari Sadar Upaz,125168,DONDARI DAKHIL MADRASAH,Dakhil,01727967062,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Taraganj,127971,TARAGONJ W/E FAZIL  MADRASHA,Fazil,01718933924,taragonjfazilmadrasha@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Taraganj,127966,CHILAPAK BASHIR UDDIN DAKHIL MADRASHA,Dakhil,01736138750,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Ulipur,122686,JOY SAYRA HAT DAKHIL MADRASAH,Dakhil,01733632709,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Panchagarh,Atwari,125858,MIRZAPUR MOULANA AZIMUDDIN AHMED ALIM MAD,Alim,01722127981,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Thakurgaon Sadar,129280,FERSA DANGI DAKHIL MADRASHA,Dakhil,01784076721,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Panchagarh,Tentulia,126190,BANGLABANDHA DAKHIL  MADRASH,Dakhil,01762884298,bbandhadhm@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Dinajpur,Chirirbandar,120361,SATNALA SIRAZUL HUDA JAMALIA DAKIL MADRASHA,Dakhil,01710867521,satnalasirazulhudadm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Nageshwari,122438,MOMINPUR ABUL HOSSAIN DAKHIL MADRASHA,Dakhil,01734361874,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Lalmonirhat,Hatibandha,122809,BHOWANIPUR SENIOR MADRASAH,Kamil,01718910000,"bhabanipur.m122809@gmail.com, bhabanipursefatiafazilmadrasah@gmail.com",,YES,CO-EDUCATION JOINT
Rangpur,Panchagarh,Panchagarh Sadar,126144,MAGURA HAJI KOSIR UDDIN SORKAR DAKHIL MADRASHA,Dakhil,01714947013,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Rangpur,Pirganj,127918,JUNIDPUR  NAYEBIA DAKHIL MADRASHA,Dakhil,01724122208,junidpurnayeabia@yahoo.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Birganj,120122,BHOGNAGOR DAKIL MADRASHA,Dakhil,01714601728,vognagordakhilmadrasha@gmail.com,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Rangpur,Pirgachha,127731,KANDI RI FAZIL DEGREE MADRASAH,Fazil,01746059445,m127731@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Lalmonirhat,Patgram,123021,AULIARHAT KAZI NIZAMIA DAKHIL MADRASHA,Dakhil,01717850961,assaduzzamansuper1971@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Nawabganj,120912,SHALTI MURAD PUR DHE - MUKHIL DAKHIL MADRASAH,Dakhil,01725930828,smpdmdm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Sundarganj,121717,CHANDIPUR A.G.M. SENIOR MADRASHA,Alim,01793030959,chandipurmadrasha121717@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Nawabganj,120910,RANJOYPUR DAKHIL MADRASAH,Dakhil,01718843297,ranjoypur1975@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Nawabganj,120907,BARA MOHESHPUR GIRLS DAKHIL MADRASHA,Dakhil,01718586789,bmohespurgdm2018@gmail.com,PRIVATE,NO,GIRLS
Rangpur,Kurigram,Bhurungamari,122118,BHURUNGAMARI MOHILA DAKHIL MADRASHA,Dakhil,01719545942,bmdm1995@gmail.com,PRIVATE,YES,GIRLS
Rangpur,Rangpur,Pirgachha,127756,KANDI KABILA PARA BALIKA ALIM MADRASAH,Alim,01742128757,m127756m@gmail.com,PRIVATE,YES,GIRLS
Rangpur,Rangpur,Pirgachha,127761,PIRGACHHA JAMANBISH GIRLS DAKHIL MADRASHA,Dakhil,01747806858,pgingdm@gmail.com                                                                      ,PRIVATE,NO,GIRLS
Rangpur,Rangpur,Mitha Pukur,127653,SHALTHI PARA PIRSTHAN DAKHIL MADRASAH,Dakhil,01722256198,,PRIVATE,NO,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121307,BALUA TAMIZ UDDIN AHMADIA DAKHIL MADRASHA,Dakhil,01724553183,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Kaunia,127350,RASULPUR MOJAHARIA DAKHIL MADRASA,Dakhil,01710604055,rasulpurmdmadrasah@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Hakimpur,120525,HABIBPUR SIDDIKIA FAZIL MADRASHA,Fazil,01714601820,hsfmd@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Pirgachha,127752,SYEDPUR HAZI SHARAFATULLAH GIRLS  DAKHIL MADRASHA,Dakhil,01736161379,mm127752@gmail.com,PRIVATE,YES,GIRLS
Rangpur,Rangpur,Pirgachha,127754,DILAL PARA DAKHIL MADRSAH,Dakhil,01724053067,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Ulipur,122672,NARIKEL BARI DAKHIL MADRASH,Dakhil,01751301376,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Gobindaganj,121328,RAZA BIRAT B L  DAKHIL MADRASHA,Dakhil,01745500338,rajabiratdm@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Gaibandha,Palashbari,121414,HARINATHPUR POCHIMPARA DR.T.I.M  FAZLI RABBI DAKHIL MADRASHA,Dakhil,01725855813,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Dinajpur,Ghoraghat,120487,RAMERSWARPUR DARUL HUDA FAZIL MADRASHA,Fazil,01716034968,120487@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Kurigram,Kurigram Sadar,122312,AMIN UDDIN AHMED DAKHIL MADRASHA,Dakhil,01720992938,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Thakurgaon,Thakurgaon Sadar,129279,MONDOL ADAM NESARIA DHAKIL MADRASHA,Dakhil,01751477178,,PRIVATE,YES,CO-EDUCATION JOINT
Rangpur,Rangpur,Pirganj,127903,DHORAKANDHOR ISLAMIA DI-MUKHI DAKHIL MADRASAH,Dakhil,01719513743,m127903d@gmail.com,PRIVATE,YES,CO-EDUCATION JOINT
